512 43.219408 -121.617966 1.487000 43.920822 -122.899922
513 43.339476 -119.985222 1.490547 44.056189 -121.286865
514 43.430000 -118.372827 1.499560 44.160464 -119.674369
515 43.505296 -116.787563 1.503586 44.262028 -118.090075
516 43.613817 -115.158978 1.508284 44.394202 -116.477806
517 43.781120 -113.785017 1.487767 44.483197 -114.994911
518 43.856121 -111.994246 1.504737 44.623166 -113.295217
519 44.095362 -110.383281 1.472331 44.807520 -111.693387
520 44.235049 -108.815057 1.478276 44.943807 -110.106060
521 44.439568 -107.028682 1.467729 45.151393 -108.420554
522 44.465767 -105.609952 1.484124 45.182495 -106.891806
524 44.541940 -102.478652 1.529089 45.324045 -103.733604
525 44.643937 -100.837616 1.521035 45.424840 -102.120547
528 44.646393 -96.183573 1.564850 45.449376 -97.365869
529 44.576749 -94.479962 1.585750 45.437753 -95.710975
530 44.645194 -92.925325 1.564274 45.524783 -94.141088
532 45.014699 -89.746162 1.494095 45.759414 -90.985621
534 45.080977 -86.508736 1.536567 45.853662 -87.758412
535 45.171545 -84.844693 1.528609 46.001948 -86.127106
536 45.536320 -83.218313 1.461881 46.288335 -84.551709
537 45.945987 -81.536787 1.401289 46.562267 -82.907903
538 46.017335 -80.016714 1.436762 46.692461 -81.342575
539 46.190908 -78.475106 1.462648 46.891263 -79.772028
540 46.434612 -76.908063 1.445870 47.171875 -78.210074
541 46.815880 -75.361484 1.373294 47.429583 -76.671115
542 46.901576 -73.705158 1.444911 47.568113 -75.019242
543 47.111657 -72.011736 1.454211 47.895725 -73.387278
544 47.541707 -70.599372 1.387291 48.136215 -71.903502
545 47.694326 -68.854762 1.429092 48.337348 -70.215465
546 47.851617 -67.234142 1.451143 48.511573 -68.603964
547 48.042683 -65.735635 1.446733 48.782937 -67.062436
548 48.533132 -64.144912 1.382114 49.119517 -65.492565
549 48.875800 -62.562173 1.373390 49.442071 -63.911948
550 49.097261 -60.974648 1.395441 49.678013 -62.325429
553 49.910662 -56.340390 1.401577 50.507331 -57.628019
554 50.144793 -54.721304 1.411931 50.756385 -56.032062
556 50.821540 -51.483766 1.377225 51.395028 -52.853415
557 51.034831 -49.930664 1.402727 51.646965 -51.284639
590 50.736785 -3.385877 2.711980 52.087522 -2.874516
591 48.772333 -3.617761 2.979372 50.198651 -2.897419
592 47.263177 -3.494589 3.061919 48.603176 -2.731317
593 45.741947 -3.271252 3.039197 47.045975 -2.577160
594 44.267634 -3.303400 3.057317 45.504838 -2.542342
595 42.508540 -3.923708 3.164025 43.790445 -2.879691
599 37.041050 -6.455556 3.520483 37.884526 -5.191404
600 35.539472 -6.950041 3.502555 36.418611 -5.753706
601 34.144428 -7.434478 3.492105 34.967991 -6.246980
602 32.610906 -8.128595 3.513293 33.455454 -6.908539
606 26.239253 -9.781427 3.364113 27.260525 -8.636567
607 24.569930 -9.903782 3.309849 25.656072 -8.803860
608 22.927978 -9.902346 3.246764 24.073864 -8.945517
609 21.425807 -10.148362 3.255009 22.533816 -9.184270
610 19.784167 -10.258920 3.248010 20.920654 -9.282684
611 18.305599 -10.353428 3.208606 19.409148 -9.417429
612 16.677360 -10.325928 3.198347 17.791787 -9.358656
613 14.460598 -10.156237 3.127497 15.915975 -9.252912
614 13.208274 -9.933831 3.094324 14.496982 -9.145092
615 11.584901 -9.753983 3.070260 12.885267 -9.006010
616 9.992704 -9.631391 3.070260 11.284790 -8.823927
617 8.382388 -9.193901 2.994520 9.718359 -8.535066
618 7.014785 -8.880942 2.969497 8.259038 -8.269993
619 5.267193 -8.677853 2.981193 6.579614 -8.048130
620 3.643167 -8.779428 3.038813 4.948041 -8.019296
621 2.232942 -8.782866 3.113787 3.411963 -7.890300
622 0.522538 -8.300181 3.012544 1.812862 -7.565122
623 -1.202872 -7.902268 2.968442 0.173035 -7.305393
624 -2.753759 -7.684055 2.989247 -1.394939 -7.054221
